,Date,CoVaR
201,201203,-0.054801600079165645
202,201205,-0.05509423286847834
203,201206,-0.02951616012686915
204,201207,-0.028633521427347625
205,201208,-0.027749791920639356
206,201209,-0.03819994877401474
207,201210,-0.021301663103838967
208,201211,-0.03333025872640155
209,201212,-0.03887706900318385
210,201213,-0.030485482541472035
211,201214,-0.04245105831830793
212,201215,-0.028008938970426826
213,201216,-0.04132496923516086
214,201217,-0.03183736027922661
215,201218,-0.025787218411427868
216,201219,-0.023757175863773277
217,201220,-0.023502956071292432
218,201221,-0.031244085824281103
219,201222,-0.01929596623146146
220,201223,-0.025188352622096562
221,201224,-0.019739947052622994
222,201225,-0.009084779574023866
223,201226,-0.022337935869285928
224,201227,-0.022143375343741726
225,201228,-0.021068005076390752
226,201229,-0.024263342455785184
227,201230,-0.021223478539245305
228,201231,-0.014611116013584707
229,201232,-0.019895575411604347
230,201233,-0.02533414463750608
231,201234,-0.02360382304217809
232,201235,-0.02173841670008577
233,201236,-0.02309680157115186
234,201237,-0.04929172648105391
235,201238,-0.01814409598304303
236,201239,-0.045613455409483555
237,201241,-0.047066890532311424
238,201242,-0.036064651716397854
239,201243,-0.02411470379492344
240,201244,-0.03691585510178619
241,201245,-0.03402288847668537
242,201246,-0.03651612168552835
243,201247,-0.04042358388702677
244,201248,-0.025869490646864526
245,201249,-0.035787506071307984
246,201250,-0.05486580551017555
247,201251,-0.04822676213633891
248,201252,-0.03247262718463833
249,201300,-0.04368541954307571
250,201301,-0.031980873573113286
251,201302,-0.033678741004432335
252,201303,-0.04751101750552522
253,201304,-0.03431738134414902
254,201305,-0.05742220230326836
255,201307,-0.027659436271541167
256,201308,-0.049978595699010586
257,201309,-0.03308033934917682
258,201310,-0.043665743112046344
259,201311,-0.03746017213713291
260,201312,-0.04852612708870358
261,201313,-0.043787132253670535
262,201314,-0.023849822952370866
263,201315,-0.033470802321916716
264,201316,-0.03736173176233584
265,201317,-0.029819588543301315
266,201318,-0.03699410516858223
267,201319,-0.02733524720934424
268,201320,-0.03895766445564269
269,201321,-0.027172265614751175
270,201322,-0.03339923450246257
271,201323,-0.03181405956404487
272,201324,-0.037706117713884095
273,201325,-0.03970521499970801
274,201326,-0.0850925848905234
275,201327,-0.04893482947882337
276,201328,-0.05459570642076651
277,201329,-0.03646996176277705
278,201330,-0.04100392956267116
279,201331,-0.054923555883895574
280,201332,-0.02742725751548071
281,201333,-0.041158244419448695
282,201334,-0.03569461844529041
283,201335,-0.04149551559004595
284,201336,-0.04021853969021138
285,201337,-0.053152549493689735
286,201338,-0.04333848152126674
287,201339,-0.04161102635627167
288,201340,-0.031108351492019997
289,201341,-0.04182231723935163
290,201342,-0.03148773763816125
291,201343,-0.038395048525455
292,201344,-0.038250055092036606
293,201345,-0.03238905691464414
294,201346,-0.028276001759360698
295,201347,-0.03524113154015462
296,201348,-0.05189922162836357
297,201349,-0.041191055397656745
298,201350,-0.04032252817367294
299,201351,-0.041374426935942614
300,201400,-0.03419188992082206
301,201401,-0.03050087299331016
302,201402,-0.03446070996113546
303,201403,-0.03014190124447892
304,201404,-0.05248913037659922
305,201405,-0.023689250600897636
306,201406,-0.02910576763571109
307,201407,-0.0395175242416874
308,201408,-0.03907429520128017
309,201409,-0.04571272151679787
310,201410,-0.023925252725364762
311,201411,-0.03777820058814266
312,201412,-0.035828025880705265
313,201413,-0.025260496322750566
314,201414,-0.021249513493434916
315,201415,-0.03178128662000385
316,201416,-0.04039055818155759
317,201417,-0.030967262788149943
318,201418,-0.028691672992400587
319,201419,-0.029791516133969544
320,201420,-0.029290366740890795
321,201421,-0.03737409820630075
322,201422,-0.023221051184509244
323,201423,-0.022518605825783734
324,201424,-0.02238336959520233
325,201425,-0.02863450674342872
326,201426,-0.02221904598472114
327,201427,-0.013798776635566057
328,201428,-0.023386368842694846
329,201429,-0.014268406783544758
330,201430,-0.03821318011676444
331,201431,-0.03518812257886471
332,201432,-0.029187299520294425
333,201433,-0.029432102753747927
334,201434,-0.02457623066943864
335,201435,-0.030167523346768872
336,201436,-0.047843530807846084
337,201437,-0.02734107171581468
338,201438,-0.044376410955546244
339,201439,-0.039639216554343534
340,201440,-0.024451588008724934
341,201441,-0.030951807011904406
342,201442,-0.04566282340823385
343,201443,-0.03735672821205318
344,201444,-0.054857121815805245
345,201445,-0.025167491000971803
346,201446,-0.031506685657218675
347,201447,-0.030762129074997167
348,201448,-0.0728354687306538
349,201449,-0.057679218125916046
350,201450,-0.0620102650077213
351,201451,-0.049910625819583415
352,201501,-0.064034895653957
353,201502,-0.03807916915895182
354,201503,-0.054353936841378264
355,201504,-0.0645107783816959
356,201505,-0.04016519004407015
357,201506,-0.04548025742676351
358,201507,-0.047656924459744676
359,201508,-0.02552676228820162
360,201509,-0.030429820007891427
361,201510,-0.025443638610905088
362,201511,-0.04415290026461444
363,201512,-0.05065496225549346
364,201513,-0.02574508151957563
365,201514,-0.033739729852797336
366,201515,-0.033107081261795776
