,Date,CoVaR
295,201347,-0.05539753260360154
296,201348,-0.07674378649779572
297,201349,-0.03713415372537701
298,201350,-0.0409913478451858
299,201351,-0.03450962758140134
300,201400,-0.045445236751956004
301,201401,-0.025109415313820944
302,201402,-0.032434008169024
303,201403,-0.030197270897002877
304,201404,-0.05323726675209506
305,201405,-0.024494773998424306
306,201406,-0.03134283582395204
307,201407,-0.04001806028978961
308,201408,-0.021397896814401095
309,201409,-0.021740299508760236
310,201410,-0.028607019490532907
311,201411,-0.02647580237904038
312,201412,-0.03911353180324748
313,201413,-0.02867802826949719
314,201414,-0.03371145081855851
315,201415,-0.04244768728978882
316,201416,-0.02902897338961773
317,201417,-0.02192285936351343
318,201418,-0.01840439420503247
319,201419,-0.03048809616607543
320,201420,-0.02096897081444258
321,201421,-0.029215961032293247
322,201422,-0.02471022880833604
323,201423,-0.016900353457106956
324,201424,-0.026828816839297078
325,201425,-0.02675004011913229
326,201426,-0.020457427230013717
327,201427,-0.026014828809622366
328,201428,-0.028893550651230206
329,201429,-0.015299970936487847
330,201430,-0.044289074665951396
331,201431,-0.042909634702787636
332,201432,-0.02783203743846829
333,201433,-0.03693960108331607
334,201434,-0.027041588959510688
335,201435,-0.02550304533715369
336,201436,-0.04950663362501656
337,201437,-0.02571966646636654
338,201438,-0.043739293334130534
339,201439,-0.03541371499086453
340,201440,-0.025126277731454094
341,201441,-0.0252336326044108
342,201442,-0.03425481056908111
343,201443,-0.013453848394794791
344,201444,-0.05420427548625179
345,201445,-0.022021872744882213
346,201446,-0.027724968902611283
347,201447,-0.0379708026128786
348,201448,-0.07323431385586958
349,201449,-0.09364840931431054
350,201450,-0.08878510514721981
351,201451,-0.07278731602519335
352,201501,-0.05773671702175381
353,201502,-0.0336212249696626
354,201503,-0.052107150211364285
355,201504,-0.0623497009353813
356,201505,-0.02685185288656093
357,201506,-0.03999961039873795
358,201507,-0.05582524195574285
359,201508,-0.021724542618650956
360,201509,-0.03129255289043589
361,201510,-0.01946616280297082
362,201511,-0.04770083570096157
363,201512,-0.06266809505246965
364,201513,-0.03159519220726133
365,201514,-0.03259748332366296
366,201515,-0.03476618733909355
367,201516,-0.04460437324960651
368,201517,-0.03770732260788282
369,201518,-0.02895085456321533
370,201519,-0.0559376819771045
371,201520,-0.05218438909386631
372,201521,-0.06539896504966959
373,201522,-0.09167371508388376
374,201523,-0.0688694916706292
375,201524,-0.03886425409973849
376,201525,-0.05198778921535476
377,201526,-0.05231767421211068
378,201527,-0.05356888180995334
379,201528,-0.09758087055915832
380,201529,-0.06325842039450712
381,201530,-0.05706624134337411
382,201531,-0.044861328113141405
383,201532,-0.050606905624621716
384,201533,-0.05746729825740362
385,201534,-0.04195144696135716
386,201535,-0.07053267734448337
387,201536,-0.04097237771333986
388,201537,-0.057707925563461326
389,201538,-0.04460915733562541
390,201539,-0.04106058957430749
391,201540,-0.0337027737017762
392,201541,-0.03870450582335189
393,201542,-0.06215651086775723
394,201543,-0.04806426492714579
395,201544,-0.03980102105855419
396,201545,-0.06443511085388239
397,201546,-0.03457170805680558
398,201547,-0.046147974039176524
399,201548,-0.04512600593212165
400,201549,-0.06274712663441956
401,201550,-0.03698301932132496
402,201551,-0.06010631699614795
403,201601,-0.05332821622261997
404,201602,-0.04359689915205885
405,201603,-0.04656662857132624
406,201604,-0.04597305651173675
407,201605,-0.039187717115433215
408,201607,-0.04513561491253236
409,201608,-0.05800929644027535
410,201609,-0.03823456990450371
411,201610,-0.055942938090226574
412,201611,-0.03643283647267426
413,201612,-0.055660450491967196
414,201613,-0.036491551208041685
415,201614,-0.04076902015802952
416,201615,-0.031215820476271243
417,201616,-0.04345618774060687
418,201617,-0.02920734348718351
419,201618,-0.03680510486809141
420,201619,-0.0383167290498978
421,201620,-0.03544215494357184
422,201621,-0.03217774474047353
423,201622,-0.03559501812012738
424,201623,-0.048380861514973124
425,201624,-0.03264446697360947
426,201625,-0.04284249785695337
427,201626,-0.04438059805885265
428,201627,-0.05222699192187447
429,201628,-0.044593129753984426
430,201629,-0.040909282013135866
431,201630,-0.039146003295246194
432,201631,-0.04015927917778054
433,201632,-0.042515534899959066
434,201633,-0.05380233309719221
435,201634,-0.04373321823357065
436,201635,-0.030154910596260874
437,201636,-0.026206199249372418
438,201637,-0.029694816358212674
439,201638,-0.027261609264686723
440,201639,-0.035873328819642315
441,201641,-0.03319959521979435
442,201642,-0.03510254297319687
443,201643,-0.03562597590982856
444,201644,-0.024729141737842585
445,201645,-0.030517905626162557
446,201646,-0.032703234855944126
447,201647,-0.02552355343861891
448,201648,-0.041775690032989914
449,201649,-0.029971197941066063
450,201650,-0.024314920686696242
451,201651,-0.033601378583788456
452,201652,-0.04474543156863719
453,201701,-0.041444605101921835
454,201702,-0.01824511517137005
455,201703,-0.02590678884465902
456,201704,-0.027849549742645058
457,201705,-0.0198484149520952
458,201706,-0.01994285789711393
459,201707,-0.03195641619136778
460,201708,-0.033131299885596495
461,201709,-0.029854609422092324
462,201710,-0.017392606259866585
463,201711,-0.020926826795207173
464,201712,-0.039155164172853134
465,201713,-0.030267010403107183
466,201714,-0.024361515554362806
467,201715,-0.02885897500318812
468,201716,-0.02309022299988695
469,201717,-0.016663256994363645
470,201718,-0.02368057255167683
471,201719,-0.02062678422726537
472,201720,-0.01889970140003271
473,201721,-0.028533706337126357
474,201722,-0.030741643624638885
475,201723,-0.027862914601133687
476,201724,-0.036896207716527005
477,201725,-0.032750504955216725
478,201726,-0.03613734592398671
479,201727,-0.027590446016239684
480,201728,-0.02773084463681211
481,201729,-0.02908836231888538
482,201730,-0.034406472357220594
483,201731,-0.027623427309589374
484,201732,-0.02572990055608295
485,201733,-0.02797159323735147
486,201734,-0.03363983705287282
487,201735,-0.031013902728798736
488,201736,-0.027588458061455462
489,201737,-0.027971181479556424
490,201738,-0.028711938836178782
491,201739,-0.02601035904567999
492,201741,-0.022497029928117016
493,201742,-0.028778066891722732
494,201743,-0.024321578808687714
495,201744,-0.026931631469743124
496,201745,-0.024049365963757237
497,201746,-0.030749317283073133
498,201747,-0.025906124308481014
499,201748,-0.027944137324377526
500,201749,-0.023640618596294644
501,201750,-0.030401842249186933
502,201751,-0.025460644582969188
503,201752,-0.026396833977462498
504,201801,-0.0252641619144365
505,201802,-0.03131356441184235
506,201803,-0.026176562546977956
507,201804,-0.03193198512014309
508,201805,-0.03343237800428422
509,201806,-0.038910821375299484
510,201807,-0.05556384602201558
511,201808,-0.03527700706576567
512,201809,-0.03064311092467437
513,201810,-0.03264005906443256
514,201811,-0.02878247666015965
515,201812,-0.023952733256054747
516,201813,-0.03778377758690916
517,201814,-0.031469796847521006
518,201815,-0.028070524776579293
519,201816,-0.034941725830073045
520,201817,-0.03219406683680176
521,201818,-0.03204899099122631
522,201819,-0.023260679909672947
523,201820,-0.02799506781865641
524,201821,-0.026764325858566376
525,201822,-0.027859390770820773
526,201823,-0.024927469012982695
527,201824,-0.028444115168606097
528,201825,-0.02379388935153586
529,201826,-0.031510494296282394
530,201827,-0.030645991422791764
531,201828,-0.04082581651286176
532,201829,-0.04414345073363627
533,201830,-0.03611921257422591
534,201831,-0.04033220439510736
535,201832,-0.04503264834288566
536,201833,-0.043672570606197364
537,201834,-0.0332212787382344
538,201835,-0.036032681019282156
539,201836,-0.03224809563947275
540,201837,-0.034583961922563744
541,201838,-0.02623820224051847
542,201839,-0.05422379639419942
543,201841,-0.028581796698232798
544,201842,-0.05045163686493921
545,201843,-0.04511253205992722
546,201844,-0.04635875585704894
547,201845,-0.052755590573061534
548,201846,-0.027920929232986547
549,201847,-0.03940070575398548
550,201848,-0.0372282005141112
551,201849,-0.029134283135390404
552,201850,-0.031012996357573142
553,201851,-0.03175432013686757
554,201852,-0.03385837474895056
555,201900,-0.026392726232113566
556,201901,-0.03388280959497201
557,201902,-0.031979080084412366
558,201903,-0.030876249090454964
559,201904,-0.027694181073387492
560,201906,-0.029589132156099176
561,201907,-0.041253903079239956
562,201908,-0.04333921144586081
563,201909,-0.051179413267369425
564,201910,-0.041457233309059156
565,201911,-0.038093718948886
566,201912,-0.039036216498853485
567,201913,-0.03387433832590341
568,201914,-0.04590254942154732
569,201915,-0.03341549338066593
570,201916,-0.03776995454200173
571,201917,-0.042146535911066214
572,201918,-0.02637711557434055
573,201919,-0.037628205241847214
574,201920,-0.03048617745646087
575,201921,-0.031349112661756794
576,201922,-0.03585363396577754
577,201923,-0.030837536921746074
578,201924,-0.03710800768868634
579,201925,-0.04672402173653557
580,201926,-0.029057974703776645
581,201927,-0.028432529768720013
582,201928,-0.029415407245732314
583,201929,-0.02847955627546832
584,201930,-0.03064594203590249
585,201931,-0.033671755762820006
586,201932,-0.037425465562427075
587,201933,-0.03509540130847405
588,201934,-0.03353914235483042
589,201935,-0.029921646231046706
590,201936,-0.045805582514144794
591,201937,-0.024466687994952406
592,201938,-0.028497840632026997
593,201939,-0.02739228104103363
594,201940,-0.020315129036655263
595,201941,-0.028729773196129987
596,201942,-0.027910127944282825
597,201943,-0.01883435710962796
598,201944,-0.02361975824138992
599,201945,-0.023806009546234366
600,201946,-0.01991161710444418
601,201947,-0.020569747749743083
602,201948,-0.019711392965678132
603,201949,-0.023188156121149266
604,201950,-0.025209377752570185
605,201951,-0.02524153276925582
606,202000,-0.025069128592538452
607,202001,-0.034299864405329124
608,202002,-0.0181600730851209
609,202003,-0.023785647548701334
610,202005,-0.03173567175383987
611,202006,-0.04622030283862943
612,202007,-0.031111151151340565
613,202008,-0.04198544582519085
614,202009,-0.03260647926547283
