,Date,CoVaR
73,200927,-0.04950147772265366
74,200928,-0.005660135390861225
75,200929,-0.007227785393658913
76,200930,-0.02512817780091499
77,200931,-0.08312685464897779
78,200932,-0.05698259147083188
79,200933,-0.042143225665828704
80,200934,-0.06573605891083298
81,200935,-0.0510284228075425
82,200936,-0.0397023748616258
83,200937,-0.03558986228169867
84,200938,-0.05222396408169727
85,200939,-0.04219267406731434
86,200940,-0.05439033009435632
87,200941,-0.04836450094445528
88,200942,-0.0412334103141919
89,200943,-0.04150805804076121
90,200944,-0.06738549329057204
91,200945,-0.04532697781997588
92,200946,-0.060872400189471564
93,200947,-0.048150684761386696
94,200948,-0.06913128295950337
95,200949,-0.04547403663998929
96,200950,-0.04714614073870317
97,200951,-0.07275633414888259
98,201001,-0.03921459084864371
99,201002,-0.04615775681940492
100,201003,-0.04334620057931874
101,201004,-0.049436697774752736
102,201005,-0.0512885242615118
103,201006,-0.03811329982281995
104,201008,-0.03941785770283976
105,201009,-0.04204268898743842
106,201010,-0.04778551886239939
107,201011,-0.051446941020371256
108,201012,-0.04396352291725866
109,201013,-0.06061936342003097
110,201014,-0.04829328881276251
111,201015,-0.044807368898632224
112,201016,-0.05704152131349696
113,201017,-0.06722139441193552
114,201018,-0.062033968941021485
115,201019,-0.07126520475926702
116,201020,-0.05383788880628089
117,201021,-0.06191087833127519
118,201022,-0.0418174500925394
119,201023,-0.054071489355299
120,201024,-0.045481112159800635
121,201025,-0.049864469960318326
122,201026,-0.04373371076003946
123,201027,-0.07692035579803332
124,201028,-0.04746557183115606
125,201029,-0.05925916669112156
126,201030,-0.04513672776639697
127,201031,-0.041553120907531924
128,201032,-0.050911036913803456
129,201033,-0.05733876862101467
130,201034,-0.050568240793510535
131,201035,-0.05111190766955813
132,201036,-0.044529845924610456
133,201037,-0.045086710889028575
134,201038,-0.05138715068088406
135,201039,-0.04640784986153175
136,201040,-0.043295149991955016
137,201041,-0.03983142430063831
138,201042,-0.03716130797664781
139,201043,-0.03035200768720233
140,201044,-0.04853360166571816
141,201045,-0.05375264016349365
142,201046,-0.06691755608853296
143,201047,-0.05743176559529239
144,201048,-0.059623872215878025
145,201049,-0.040044158519095555
146,201050,-0.03943263505123288
147,201051,-0.02145897513472211
148,201101,-0.01656120990093948
149,201102,-0.04130568239348678
150,201103,-0.03570976847718042
151,201104,-0.044993051395524765
152,201105,-0.04846930355334137
153,201106,-0.052421916079199576
154,201107,-0.04566574808643141
155,201108,-0.06680715148631837
156,201109,-0.07768929909150246
157,201110,-0.07505927734917865
158,201111,-0.07597584588830143
159,201112,-0.07105336300858717
160,201113,-0.06349719952691497
161,201114,-0.06969833514139998
162,201115,-0.07780381928526352
163,201116,-0.06990518814173982
164,201117,-0.059577268174225005
165,201118,-0.06125423238344256
166,201119,-0.061905135217374355
167,201120,-0.04666370815293994
168,201121,-0.04055077676924408
169,201122,-0.05002843447776057
170,201123,-0.0374258503901367
171,201124,-0.03936933836869949
172,201125,-0.017944031202919195
173,201126,-0.050699270512298084
174,201127,-0.05681717273998525
175,201128,-0.05047065488672346
176,201129,-0.04158554713920025
177,201130,-0.029348372507084882
178,201131,-0.04797158953830302
179,201132,-0.04490902083323351
180,201133,-0.06763274265405399
181,201134,-0.04064444904155697
182,201135,-0.043034797499321605
183,201136,-0.029236158298120436
184,201137,-0.04376629115014336
185,201138,-0.033659294139643726
186,201139,-0.053614245286272184
187,201141,-0.04550046641607561
188,201142,-0.07061872496586787
189,201143,-0.059415195362500596
190,201144,-0.07611093672671959
191,201145,-0.0596165935746946
192,201146,-0.05921936518514072
193,201147,-0.04986927006743124
194,201148,-0.03612137606857084
195,201149,-0.07096837398157388
196,201150,-0.050370396690934016
197,201151,-0.057040774779695706
198,201152,-0.041525059595129934
199,201201,-0.0366452624910101
200,201202,-0.03301382698873568
201,201203,-0.07901750183302811
202,201205,-0.06456422675047381
203,201206,-0.031714545341767396
204,201207,-0.04125036976814793
205,201208,-0.025477954998449934
206,201209,-0.059187592880934184
207,201210,-0.030227457093561488
208,201211,-0.03535568722018586
209,201212,-0.02430131269844112
210,201213,-0.031145236365139616
211,201214,-0.0495011349919258
212,201215,-0.032064747737165805
213,201216,-0.05166005144294491
214,201217,-0.0355638929650439
215,201218,-0.03679259304326447
216,201219,-0.022244922924591633
217,201220,-0.026855240696866064
218,201221,-0.033998800420661
219,201222,-0.03506062892131882
220,201223,-0.04168704869910915
221,201224,-0.030490759762670357
222,201225,-0.029189218188362513
223,201226,-0.032841320991679405
224,201227,-0.023090497426300923
225,201228,-0.046841072499207756
226,201229,-0.029389526532280257
227,201230,-0.01643223981860272
228,201231,-0.01635823064473641
229,201232,-0.016410892060633748
230,201233,-0.03854608607510923
231,201234,-0.03238336923583792
232,201235,-0.020399867054671075
233,201236,-0.03594690377739289
234,201237,-0.06595038806015537
235,201238,-0.02343867976996873
236,201239,-0.04346289669085869
237,201241,-0.05526240613440972
238,201242,-0.0409709004309052
239,201243,-0.04050689920714319
240,201244,-0.045150746535257316
241,201245,-0.059366510080894594
242,201246,-0.032137453087993206
243,201247,-0.04454481032940367
244,201248,-0.03652719431768294
245,201249,-0.038013525997531016
246,201250,-0.06378143477206126
247,201251,-0.05139996131155804
248,201252,-0.02578033201237052
249,201300,-0.05809336104199799
250,201301,-0.038038100272433394
251,201302,-0.02987391086473669
252,201303,-0.048715103383877766
253,201304,-0.03329930033971382
254,201305,-0.04938245058625615
255,201307,-0.03859971994245122
256,201308,-0.05545192941974252
257,201309,-0.04320190791259394
258,201310,-0.02519435773733594
259,201311,-0.03983523803264906
260,201312,-0.05883097841560661
261,201313,-0.05314779481867124
262,201314,-0.03356268722926728
263,201315,-0.03798750665421234
264,201316,-0.055001855429196514
265,201317,-0.02738563601468162
266,201318,-0.043802312496586046
267,201319,-0.03236337345441964
268,201320,-0.052513916901203446
269,201321,-0.03286598856803746
270,201322,-0.03545132142117867
271,201323,-0.03814081902106436
272,201324,-0.0382631547122442
273,201325,-0.030517373603332607
274,201326,-0.11029523218375524
275,201327,-0.06566513252270277
276,201328,-0.07250044683626332
277,201329,-0.04298983778328538
278,201330,-0.04769700769643141
279,201331,-0.06752020958472428
280,201332,-0.03863178322941993
281,201333,-0.06357036705817778
282,201334,-0.044187664837941155
283,201335,-0.04851899248876498
284,201336,-0.04269850306043645
285,201337,-0.06551437724101845
286,201338,-0.04263403532795106
287,201339,-0.04307689449762418
288,201340,-0.028538304537495743
289,201341,-0.04946735841261861
290,201342,-0.03381826250935059
291,201343,-0.04700118096472227
292,201344,-0.041347584676016874
293,201345,-0.03823515568840436
294,201346,-0.04797915141868424
295,201347,-0.04295633976973125
296,201348,-0.04059324514278471
297,201349,-0.03707345042226903
298,201350,-0.050909287442965745
299,201351,-0.056902434008364325
300,201400,-0.03521166687654085
301,201401,-0.039547983224707185
302,201402,-0.03776615964250801
303,201403,-0.03617807438895425
304,201404,-0.06390906221073099
305,201405,-0.026828831865949445
306,201406,-0.026619174052350873
307,201407,-0.04287405285388436
308,201408,-0.03518186880736736
309,201409,-0.028603399107662894
310,201410,-0.0403348486289246
311,201411,-0.04700751509904722
312,201412,-0.049093081785178815
313,201413,-0.042341624460038405
314,201414,-0.023036552731424468
315,201415,-0.022637885875475616
316,201416,-0.027867559593890676
317,201417,-0.034176500815629944
318,201418,-0.018983900930995567
319,201419,-0.016385406244105102
320,201420,-0.027094129268164457
321,201421,-0.03843750430276962
322,201422,-0.017413413301151107
323,201423,-0.01684099803434364
324,201424,-0.02103414206890723
325,201425,-0.029971324981913735
326,201426,-0.022066343912590245
327,201427,-0.02585368612688658
328,201428,-0.030183414983038614
329,201429,-0.02265353932383887
330,201430,-0.04332820760007007
